1/1	0:03:30
1/1	0:08:30
0/1	0:13:30
1/1	0:18:30
1/1	0:23:30
1/1	0:28:30
1/1	0:33:30
1/1	0:38:30
1/1	0:43:30
1/1	0:48:30
1/1	0:53:30
1/1	0:58:30
1/1	1:03:30
1/1	1:08:30
1/1	1:13:30
1/1	1:18:30
1/1	1:23:30
1/1	1:28:30
1/1	1:33:30
1/1	1:38:30
1/1	1:43:30
1/1	1:48:30
1/1	1:53:30
1/1	1:58:30
1/1	2:03:30
1/1	2:08:30
1/1	2:13:30
1/1	2:18:30
0/1	2:23:30
1/1	2:28:30
1/1	2:33:30
1/1	2:38:30
1/1	2:43:30
1/1	2:48:30
1/1	2:53:30
1/1	2:58:30
1/1	3:03:30
1/1	3:08:30
0/1	3:13:30
1/1	3:18:30
1/1	3:23:30
1/1	3:28:30
1/1	3:33:30
1/1	3:38:30
1/1	3:43:30
1/1	3:48:30
1/1	3:53:30
1/1	3:58:30
1/1	4:03:30
1/1	4:08:30
1/1	4:13:30
1/1	4:18:30
1/1	4:23:30
1/1	4:28:30
1/1	4:33:30
1/1	4:38:30
1/1	4:43:30
1/1	4:48:30
1/1	4:53:30
1/1	4:58:30
1/1	5:03:30
1/1	5:08:30
1/1	5:13:30
1/1	5:18:30
1/1	5:23:30
1/1	5:28:30
1/1	5:33:30
1/1	5:38:30
1/1	5:43:30
1/1	5:48:30
1/1	5:53:30
1/1	5:58:30
1/1	6:03:30
1/1	6:08:30
1/1	6:13:30
1/1	6:18:30
1/1	6:23:30
1/1	6:28:30
1/1	6:33:30
1/1	6:38:30
1/1	6:43:30
1/1	6:48:30
1/1	6:53:30
1/1	6:58:30
1/1	7:03:30
1/1	7:08:30
1/1	7:13:30
1/1	7:18:30
1/1	7:23:30
1/1	7:28:30
1/1	7:33:30
1/1	7:38:30
1/1	7:43:30
1/1	7:48:30
1/1	7:53:30
1/1	7:58:30
1/1	8:03:30
1/1	8:08:30
1/1	8:13:30
1/1	8:18:30
1/1	8:23:30
1/1	8:28:30
1/1	8:33:30
1/1	8:38:30
1/1	8:43:30
1/1	8:48:30
1/1	8:53:30
1/1	8:58:30
1/1	9:03:30
1/1	9:08:30
1/1	9:13:30
1/1	9:18:30
1/1	9:23:31
1/1	9:28:31
1/1	9:33:31
1/1	9:38:31
1/1	9:43:31
1/1	9:48:31
1/1	9:53:31
1/1	9:58:31
1/1	10:03:31
1/1	10:08:31
1/1	10:13:31
1/1	10:18:31
1/1	10:23:31
1/1	10:28:31
1/1	10:33:31
1/1	10:38:31
1/1	10:43:31
1/1	10:48:31
1/1	10:53:31
1/1	10:58:31
1/1	11:03:31
1/1	11:08:31
1/1	11:13:31
1/1	11:18:31
1/1	11:23:31
1/1	11:28:31
1/1	11:33:31
1/1	11:38:31
1/1	11:43:31
1/1	11:48:31
1/1	11:53:31
1/1	11:58:31
1/1	12:03:31
1/1	12:08:31
1/1	12:13:31
1/1	12:18:31
1/1	12:23:31
1/1	12:28:31
1/1	12:33:31
1/1	12:38:31
1/1	12:43:31
1/1	12:48:31
1/1	12:53:31
1/1	12:58:31
1/1	13:03:31
1/1	13:08:31
1/1	13:13:31
1/1	13:18:31
1/1	13:23:31
1/1	13:28:31
1/1	13:33:31
1/1	13:38:31
1/1	13:43:31
1/1	13:48:31
1/1	13:53:31
1/1	13:58:31
1/1	14:03:31
1/1	14:08:31
1/1	14:13:31
1/1	14:18:31
1/1	14:23:31
1/1	14:28:31
1/1	14:33:31
1/1	14:38:31
1/1	14:43:31
1/1	14:48:31
1/1	14:53:31
1/1	14:58:31
1/1	15:03:31
1/1	15:08:31
1/1	15:13:31
1/1	15:18:31
1/1	15:23:31
1/1	15:28:31
1/1	15:33:31
1/1	15:38:31
1/1	15:43:31
1/1	15:48:31
1/1	15:53:31
1/1	15:58:31
1/1	16:03:31
1/1	16:08:31
1/1	16:13:31
1/1	16:18:31
1/1	16:23:31
1/1	16:28:31
1/1	16:33:31
1/1	16:38:31
1/1	16:43:31
1/1	16:48:31
1/1	16:53:31
1/1	16:58:31
1/1	17:03:31
1/1	17:08:31
1/1	17:13:31
1/1	17:18:31
1/1	17:23:31
1/1	17:28:31
1/1	17:33:31
1/1	17:38:31
1/1	17:43:31
1/1	17:48:31
1/1	17:53:31
1/1	17:58:31
1/1	18:03:31
1/1	18:08:31
1/1	18:13:31
1/1	18:18:31
1/1	18:23:31
1/1	18:28:31
1/1	18:33:31
1/1	18:38:31
1/1	18:43:31
1/1	18:48:31
1/1	18:53:31
1/1	18:58:31
1/1	19:03:31
1/1	19:08:31
1/1	19:13:31
1/1	19:18:31
1/1	19:23:31
1/1	19:28:31
