1	6.166.36.229	DummyObject	毒光	743	2024-10-31 03:19:20	2024-10-31 03:31:43	0
1	135.26.64.214	DummyObject	宣战天下	714	2024-10-31 03:19:49	2024-10-31 03:31:43	0
1	167.3.97.175	DummyObject	獨緣兲使	702	2024-10-31 03:20:01	2024-10-31 03:31:43	0
1	109.196.93.136	DummyObject	流氓家族	673	2024-10-31 03:20:29	2024-10-31 03:31:43	0
1	61.63.168.85	DummyObject	无忧无虑的梦	645	2024-10-31 03:20:58	2024-10-31 03:31:43	0
1	70.81.173.170	DummyObject	空歡喜	633	2024-10-31 03:21:10	2024-10-31 03:31:43	0
1	124.0.126.108	DummyObject	醉挽	604	2024-10-31 03:21:39	2024-10-31 03:31:43	0
1	134.25.215.76	DummyObject	沫陌、	576	2024-10-31 03:22:07	2024-10-31 03:31:43	0
1	98.20.125.109	DummyObject	痞	564	2024-10-31 03:22:19	2024-10-31 03:31:43	0
1	160.76.174.110	DummyObject	阿斯顿蒙迪欧	535	2024-10-31 03:22:48	2024-10-31 03:31:43	0
1	222.131.109.105	xiaoyue	哒哒哒啊	691	2024-10-31 03:20:12	2024-10-31 03:31:43	5
1	157.235.9.220	DummyObject	爆率爆爆爆	739	2024-10-31 03:19:24	2024-10-31 03:31:44	0
1	151.6.50.176	DummyObject	太阳女神	726	2024-10-31 03:19:37	2024-10-31 03:31:44	0
1	161.191.156.161	DummyObject	树敌如林	722	2024-10-31 03:19:41	2024-10-31 03:31:44	0
1	80.125.208.163	DummyObject	暴刚哥	710	2024-10-31 03:19:53	2024-10-31 03:31:44	0
1	102.17.158.143	DummyObject	君子坦蛋蛋	698	2024-10-31 03:20:05	2024-10-31 03:31:44	0
1	122.18.140.195	DummyObject	青枳	686	2024-10-31 03:20:17	2024-10-31 03:31:44	0
1	247.94.240.108	DummyObject	我的她呦	682	2024-10-31 03:20:21	2024-10-31 03:31:44	0
1	57.15.227.213	DummyObject	弑神灭佛	669	2024-10-31 03:20:34	2024-10-31 03:31:44	0
1	254.151.41.192	DummyObject	不吻不泪	657	2024-10-31 03:20:46	2024-10-31 03:31:44	0
1	243.116.72.208	DummyObject	蓝风家族	653	2024-10-31 03:20:50	2024-10-31 03:31:44	0
1	241.118.186.188	DummyObject	琼栏月暖	641	2024-10-31 03:21:02	2024-10-31 03:31:44	0
1	203.170.221.102	DummyObject	眉舞贱人曾	629	2024-10-31 03:21:14	2024-10-31 03:31:44	0
1	208.209.82.5	DummyObject	驕傲妖精	617	2024-10-31 03:21:26	2024-10-31 03:31:44	0
1	63.184.33.52	DummyObject	八嘎丫路	613	2024-10-31 03:21:30	2024-10-31 03:31:44	0
1	168.97.80.80	DummyObject	三八	600	2024-10-31 03:21:43	2024-10-31 03:31:44	0
1	9.220.166.171	DummyObject	宝宝怕冷	588	2024-10-31 03:21:55	2024-10-31 03:31:44	0
1	174.19.12.37	DummyObject	黑龙江二哥	584	2024-10-31 03:21:59	2024-10-31 03:31:44	0
1	116.97.240.216	DummyObject	總統	572	2024-10-31 03:22:11	2024-10-31 03:31:44	0
1	5.41.77.231	DummyObject	流氓重现	560	2024-10-31 03:22:23	2024-10-31 03:31:44	0
1	23.107.78.36	DummyObject	严老贵	556	2024-10-31 03:22:27	2024-10-31 03:31:44	0
1	195.229.219.244	DummyObject	潶铯僸区	548	2024-10-31 03:22:35	2024-10-31 03:31:44	0
1	84.154.86.192	DummyObject	雨怨	544	2024-10-31 03:22:39	2024-10-31 03:31:44	0
1	44.111.217.28	DummyObject	打进莲子	531	2024-10-31 03:22:52	2024-10-31 03:31:44	0
1	187.93.184.6	DummyObject	吃鸡大队	519	2024-10-31 03:23:04	2024-10-31 03:31:44	0
1	87.208.34.100	DummyObject	娇柔壹队	515	2024-10-31 03:23:08	2024-10-31 03:31:44	0
1	65.224.195.239	DummyObject	奢魂奇	507	2024-10-31 03:23:16	2024-10-31 03:31:44	0
1	110.205.57.134	DummyObject	一念执着	734	2024-10-31 03:19:29	2024-10-31 03:31:44	0
1	101.137.199.2	DummyObject	战神霸主	694	2024-10-31 03:20:09	2024-10-31 03:31:44	0
1	72.238.198.22	DummyObject	太阳是我搓圆德	665	2024-10-31 03:20:38	2024-10-31 03:31:44	0
1	48.33.50.135	DummyObject	承诺	625	2024-10-31 03:21:18	2024-10-31 03:31:44	0
1	194.45.114.196	DummyObject	菊花一紧	596	2024-10-31 03:21:47	2024-10-31 03:31:44	0
1	188.43.67.122	DummyObject	太伤自尊	527	2024-10-31 03:22:56	2024-10-31 03:31:44	0
