1	0	0	12	a3	121	19656065	不吻不泪	0	0	1	0	2024-11-02 16:40:01
1	0	0	12	a3	119	19656065	總統	0	0	1	0	2024-11-02 16:40:01
1	0	0	12	a3	120	19656065	八嘎丫路	0	0	1	0	2024-11-02 16:40:01
1	0	0	12	a3	118	19656065	太伤自尊	0	0	1	0	2024-11-02 16:40:01
1	0	0	12	a3	121	19656065	蓝风家族	0	0	1	0	2024-11-02 16:40:04
1	0	0	12	a3	119	19656065	回心转意	0	0	1	0	2024-11-02 16:40:04
1	0	0	12	a3	120	19656065	局部阴凉	0	0	1	0	2024-11-02 16:40:07
1	0	0	12	a3	118	19656065	天天爱吃包子	0	0	1	0	2024-11-02 16:40:07
1	0	0	12	a3	121	19656065	九星君	0	0	1	0	2024-11-02 16:40:07
1	0	0	12	a3	119	19656065	痞	0	0	1	0	2024-11-02 16:40:07
1	0	0	12	a3	120	19656065	醉挽	0	0	1	0	2024-11-02 16:40:10
1	0	0	12	a3	118	19656065	吃鸡大队	0	0	1	0	2024-11-02 16:40:10
1	0	0	12	a3	121	19656065	无忧无虑的梦	0	0	1	0	2024-11-02 16:40:13
1	0	0	12	a3	119	19656065	流氓重现	0	0	1	0	2024-11-02 16:40:13
1	0	0	12	a3	120	19656065	三八	0	0	1	0	2024-11-02 16:40:13
1	0	0	12	a3	118	19656065	娇柔壹队	0	0	1	0	2024-11-02 16:40:13
1	0	0	12	a3	121	19656065	琼栏月暖	0	0	1	0	2024-11-02 16:40:16
1	0	0	12	a3	119	19656065	严老贵	0	0	1	0	2024-11-02 16:40:16
1	0	0	12	a3	122	49656065	金帝	0	0	1	0	2024-11-02 16:40:16
1	0	0	12	a3	120	19656065	菊花一紧	0	0	1	0	2024-11-02 16:40:19
1	0	0	12	a3	118	19656065	一个傻傻凡人	0	0	1	0	2024-11-02 16:40:19
1	0	0	12	a3	130	49656065	来来来	0	0	1	0	2024-11-02 16:40:19
1	0	0	12	a3	121	19656065	逆蝶	0	0	1	0	2024-11-02 16:40:19
1	0	0	12	a3	119	19656065	炙莲	0	0	1	0	2024-11-02 16:40:19
1	0	0	12	a3	122	49656065	毒光	0	0	1	0	2024-11-02 16:40:19
1	0	0	12	a3	120	19656065	极炫罪恶	0	0	1	0	2024-11-02 16:40:22
1	0	0	12	a3	118	19656065	奢魂奇	0	0	1	0	2024-11-02 16:40:22
1	0	0	12	a3	121	19656065	空歡喜	0	0	1	0	2024-11-02 16:40:25
1	0	0	12	a3	119	19656065	潶铯僸区	0	0	1	0	2024-11-02 16:40:25
1	0	0	12	a3	122	49656065	爆率爆爆爆	0	0	1	0	2024-11-02 16:40:25
1	0	0	12	a3	120	19656065	宝宝怕冷	0	0	1	0	2024-11-02 16:40:25
1	0	0	12	a3	121	19656065	眉舞贱人曾	0	0	1	0	2024-11-02 16:40:28
1	0	0	12	a3	119	19656065	雨怨	0	0	1	0	2024-11-02 16:40:28
1	0	0	12	a3	122	49656065	一念执着	0	0	1	0	2024-11-02 16:40:28
1	0	0	12	a3	120	19656065	黑龙江二哥	0	0	1	0	2024-11-02 16:40:31
1	0	0	12	a3	121	19656065	承诺	0	0	1	0	2024-11-02 16:40:31
1	0	0	12	a3	119	19656065	嗨爆全球	0	0	1	0	2024-11-02 16:40:31
1	0	0	12	a3	122	49656065	放过自己	0	0	1	0	2024-11-02 16:40:31
1	0	0	12	a3	120	19656065	专治吹牛逼	0	0	1	0	2024-11-02 16:40:34
1	0	0	12	a3	121	19656065	爆头战	0	0	1	0	2024-11-02 16:40:37
1	0	0	12	a3	119	19656065	阿斯顿蒙迪欧	0	0	1	0	2024-11-02 16:40:37
1	0	0	12	a3	122	49656065	太阳女神	0	0	1	0	2024-11-02 16:40:37
1	0	0	12	a3	120	19656065	沫陌、	0	0	1	0	2024-11-02 16:40:37
1	0	0	12	a3	121	19656065	驕傲妖精	0	0	1	0	2024-11-02 16:40:40
1	0	0	12	a3	119	19656065	打进莲子	0	0	1	0	2024-11-02 16:40:40
1	0	0	12	a3	122	49656065	树敌如林	0	0	1	0	2024-11-02 16:40:43
1	0	0	12	a3	120	19656065	總統	0	0	1	0	2024-11-02 16:40:43
1	0	0	12	a3	121	19656065	八嘎丫路	0	0	1	0	2024-11-02 16:40:43
1	0	0	12	a3	119	19656065	太伤自尊	0	0	1	0	2024-11-02 16:40:43
1	0	0	12	a3	122	49656065	白爷爷	0	0	1	0	2024-11-02 16:40:46
1	0	0	12	a3	120	19656065	回心转意	0	0	1	0	2024-11-02 16:40:46
1	0	0	12	a3	121	19656065	局部阴凉	0	0	1	0	2024-11-02 16:40:49
1	0	0	12	a3	119	19656065	天天爱吃包子	0	0	1	0	2024-11-02 16:40:49
1	0	0	12	a3	122	49656065	宣战天下	0	0	1	0	2024-11-02 16:40:49
1	0	0	12	a3	120	19656065	痞	0	0	1	0	2024-11-02 16:40:49
1	0	0	12	a3	121	19656065	醉挽	0	0	1	0	2024-11-02 16:40:52
1	0	0	12	a3	119	19656065	吃鸡大队	0	0	1	0	2024-11-02 16:40:52
1	0	0	12	a3	122	49656065	暴刚哥	0	0	1	0	2024-11-02 16:40:55
1	0	0	12	a3	120	19656065	流氓重现	0	0	1	0	2024-11-02 16:40:55
1	0	0	12	a3	121	19656065	三八	0	0	1	0	2024-11-02 16:40:55
1	0	0	12	a3	119	19656065	娇柔壹队	0	0	1	0	2024-11-02 16:40:55
1	0	0	12	a3	122	49656065	夺掵書珄	0	0	1	0	2024-11-02 16:40:58
1	0	0	12	a3	120	19656065	严老贵	0	0	1	0	2024-11-02 16:40:58
1	0	0	12	a3	121	19656065	菊花一紧	0	0	1	0	2024-11-02 16:41:01
1	0	0	12	a3	119	19656065	一个傻傻凡人	0	0	1	0	2024-11-02 16:41:01
1	0	0	12	a3	122	49656065	獨緣兲使	0	0	1	0	2024-11-02 16:41:01
1	0	0	12	a3	120	19656065	炙莲	0	0	1	0	2024-11-02 16:41:01
1	0	0	12	a3	121	19656065	极炫罪恶	0	0	1	0	2024-11-02 16:41:04
1	0	0	12	a3	119	19656065	奢魂奇	0	0	1	0	2024-11-02 16:41:07
1	0	0	12	a3	122	49656065	君子坦蛋蛋	0	0	1	0	2024-11-02 16:41:07
1	0	0	12	a3	120	19656065	潶铯僸区	0	0	1	0	2024-11-02 16:41:07
1	0	0	12	a3	121	19656065	宝宝怕冷	0	0	1	0	2024-11-02 16:41:10
1	0	0	12	a3	122	49656065	战神霸主	0	0	1	0	2024-11-02 16:41:10
1	0	0	12	a3	120	19656065	雨怨	0	0	1	0	2024-11-02 16:41:10
1	0	0	12	a3	121	19656065	黑龙江二哥	0	0	1	0	2024-11-02 16:41:13
1	0	0	12	a3	122	49656065	乱世巨星	0	0	1	0	2024-11-02 16:41:13
1	0	0	12	a3	120	19656065	嗨爆全球	0	0	1	0	2024-11-02 16:41:16
1	0	0	12	a3	121	19656065	专治吹牛逼	0	0	1	0	2024-11-02 16:41:19
1	0	0	12	a3	122	49656065	青枳	0	0	1	0	2024-11-02 16:41:19
1	0	0	12	a3	120	19656065	阿斯顿蒙迪欧	0	0	1	0	2024-11-02 16:41:19
1	0	0	12	a3	121	19656065	沫陌、	0	0	1	0	2024-11-02 16:41:22
1	0	0	12	a3	122	49656065	我的她呦	0	0	1	0	2024-11-02 16:41:22
1	0	0	12	a3	120	19656065	打进莲子	0	0	1	0	2024-11-02 16:41:25
1	0	0	12	a3	121	19656065	總統	0	0	1	0	2024-11-02 16:41:25
1	0	0	12	a3	122	49656065	战神项羽	0	0	1	0	2024-11-02 16:41:25
1	0	0	12	a3	120	19656065	太伤自尊	0	0	1	0	2024-11-02 16:41:28
1	0	0	12	a3	121	19656065	回心转意	0	0	1	0	2024-11-02 16:41:31
1	0	0	12	a3	122	49656065	流氓家族	0	0	1	0	2024-11-02 16:41:31
1	0	0	12	a3	120	19656065	天天爱吃包子	0	0	1	0	2024-11-02 16:41:31
1	0	0	111	a3	328	328	来来来	元宝	10	-	购买商铺物品 原:99999990 新:99999980	2024-11-02 16:41:31
1	0	0	35	a3	328	328	来来来	金条	72840	1	购买商铺物品	2024-11-02 16:41:31
1	0	0	111	a3	328	328	来来来	元宝	10	-	购买商铺物品 原:99999980 新:99999970	2024-11-02 16:41:34
1	0	0	35	a3	328	328	来来来	金条	72841	1	购买商铺物品	2024-11-02 16:41:34
1	0	0	12	a3	121	19656065	痞	0	0	1	0	2024-11-02 16:41:34
1	0	0	12	a3	122	49656065	弑神灭佛	0	0	1	0	2024-11-02 16:41:34
1	0	0	11	a3	328	328	来来来	金条	72840	1	使用后持久: 1	2024-11-02 16:41:34
1	0	0	9	a3	328	328	来来来	金币	1000000	1	QFunction 原:0 新:1000000	2024-11-02 16:41:34
1	0	0	12	a3	120	19656065	吃鸡大队	0	0	1	0	2024-11-02 16:41:37
1	0	0	12	a3	121	19656065	流氓重现	0	0	1	0	2024-11-02 16:41:37
1	0	0	11	a3	328	328	来来来	金条	72841	1	使用后持久: 1	2024-11-02 16:41:37
1	0	0	12	a3	122	49656065	太阳是我搓圆德	0	0	1	0	2024-11-02 16:41:37
1	0	0	12	a3	120	19656065	娇柔壹队	0	0	1	0	2024-11-02 16:41:40
1	0	0	12	a3	121	19656065	严老贵	0	0	1	0	2024-11-02 16:41:43
1	0	0	12	a3	122	49656065	懂事	0	0	1	0	2024-11-02 16:41:43
1	0	0	12	a3	120	19656065	一个傻傻凡人	0	0	1	0	2024-11-02 16:41:43
1	0	0	12	a3	121	19656065	炙莲	0	0	1	0	2024-11-02 16:41:46
1	0	0	12	a3	122	49656065	不吻不泪	0	0	1	0	2024-11-02 16:41:46
1	0	0	12	a3	120	19656065	奢魂奇	0	0	1	0	2024-11-02 16:41:49
1	0	0	12	a3	121	19656065	潶铯僸区	0	0	1	0	2024-11-02 16:41:49
1	0	0	12	a3	122	49656065	蓝风家族	0	0	1	0	2024-11-02 16:41:49
1	0	0	12	a3	121	19656065	雨怨	0	0	1	0	2024-11-02 16:41:55
