1	209.55.70.71	DummyObject	金帝	86397	2024-10-29 19:50:03	2024-10-30 19:50:02	0
1	132.77.50.79	DummyObject	爆率爆爆爆	86389	2024-10-29 19:50:11	2024-10-30 19:50:02	0
1	129.219.57.48	DummyObject	一念执着	86385	2024-10-29 19:50:15	2024-10-30 19:50:02	0
1	161.62.111.50	DummyObject	太阳女神	86377	2024-10-29 19:50:23	2024-10-30 19:50:02	0
1	205.227.150.124	DummyObject	树敌如林	86373	2024-10-29 19:50:27	2024-10-30 19:50:02	0
1	39.141.24.179	DummyObject	白爷爷	86369	2024-10-29 19:50:31	2024-10-30 19:50:02	0
1	235.192.53.120	DummyObject	暴刚哥	86361	2024-10-29 19:50:39	2024-10-30 19:50:02	0
1	243.241.115.14	DummyObject	夺掵書珄	86356	2024-10-29 19:50:44	2024-10-30 19:50:02	0
1	232.70.191.223	DummyObject	君子坦蛋蛋	86348	2024-10-29 19:50:52	2024-10-30 19:50:02	0
1	176.138.199.89	DummyObject	战神霸主	86344	2024-10-29 19:50:56	2024-10-30 19:50:02	0
1	80.240.31.46	DummyObject	乱世巨星	86340	2024-10-29 19:51:00	2024-10-30 19:50:02	0
1	157.25.107.210	DummyObject	我的她呦	86332	2024-10-29 19:51:08	2024-10-30 19:50:02	0
1	108.226.160.133	DummyObject	战神项羽	86328	2024-10-29 19:51:12	2024-10-30 19:50:02	0
1	106.245.233.63	DummyObject	弑神灭佛	86320	2024-10-29 19:51:20	2024-10-30 19:50:02	0
1	181.221.203.77	DummyObject	太阳是我搓圆德	86316	2024-10-29 19:51:24	2024-10-30 19:50:02	0
1	189.8.145.10	DummyObject	懂事	86312	2024-10-29 19:51:28	2024-10-30 19:50:02	0
1	246.183.131.19	DummyObject	蓝风家族	86304	2024-10-29 19:51:36	2024-10-30 19:50:02	0
1	188.19.147.137	DummyObject	九星君	86300	2024-10-29 19:51:40	2024-10-30 19:50:02	0
1	80.151.114.251	DummyObject	琼栏月暖	86291	2024-10-29 19:51:49	2024-10-30 19:50:02	0
1	113.247.77.168	DummyObject	逆蝶	86287	2024-10-29 19:51:53	2024-10-30 19:50:02	0
1	44.168.238.164	DummyObject	承诺	86275	2024-10-29 19:52:05	2024-10-30 19:50:02	0
1	236.102.146.43	DummyObject	爆头战	86271	2024-10-29 19:52:09	2024-10-30 19:50:02	0
1	101.183.181.178	DummyObject	八嘎丫路	86263	2024-10-29 19:52:17	2024-10-30 19:50:02	0
1	179.211.218.82	DummyObject	局部阴凉	86259	2024-10-29 19:52:21	2024-10-30 19:50:02	0
1	234.113.242.16	DummyObject	三八	86251	2024-10-29 19:52:29	2024-10-30 19:50:02	0
1	20.163.58.38	DummyObject	菊花一紧	86247	2024-10-29 19:52:33	2024-10-30 19:50:02	0
1	234.162.76.233	DummyObject	黑龙江二哥	86235	2024-10-29 19:52:45	2024-10-30 19:50:02	0
1	69.2.78.151	DummyObject	专治吹牛逼	86231	2024-10-29 19:52:50	2024-10-30 19:50:02	0
1	2.104.83.114	DummyObject	總統	86222	2024-10-29 19:52:58	2024-10-30 19:50:02	0
1	153.95.226.199	DummyObject	回心转意	86218	2024-10-29 19:53:02	2024-10-30 19:50:02	0
1	76.110.47.201	DummyObject	流氓重现	86210	2024-10-29 19:53:10	2024-10-30 19:50:02	0
1	168.50.152.0	DummyObject	严老贵	86206	2024-10-29 19:53:14	2024-10-30 19:50:02	0
1	48.79.122.12	DummyObject	炙莲	86202	2024-10-29 19:53:18	2024-10-30 19:50:02	0
1	79.246.241.152	DummyObject	雨怨	86194	2024-10-29 19:53:26	2024-10-30 19:50:02	0
1	221.22.254.145	DummyObject	嗨爆全球	86190	2024-10-29 19:53:30	2024-10-30 19:50:02	0
1	74.202.237.23	DummyObject	打进莲子	86182	2024-10-29 19:53:38	2024-10-30 19:50:02	0
1	188.174.149.95	DummyObject	太伤自尊	86178	2024-10-29 19:53:42	2024-10-30 19:50:02	0
1	183.142.195.90	DummyObject	天天爱吃包子	86174	2024-10-29 19:53:46	2024-10-30 19:50:02	0
1	136.80.109.147	DummyObject	娇柔壹队	86166	2024-10-29 19:53:55	2024-10-30 19:50:02	0
1	51.166.61.90	DummyObject	一个傻傻凡人	86161	2024-10-29 19:53:59	2024-10-30 19:50:02	0
1	32.177.38.193	DummyObject	毒光	86393	2024-10-29 19:50:07	2024-10-30 19:50:02	0
1	12.157.4.67	DummyObject	放过自己	86381	2024-10-29 19:50:19	2024-10-30 19:50:02	0
1	69.179.12.73	DummyObject	宣战天下	86365	2024-10-29 19:50:35	2024-10-30 19:50:02	0
1	79.24.178.236	DummyObject	獨緣兲使	86352	2024-10-29 19:50:48	2024-10-30 19:50:02	0
1	122.49.187.116	DummyObject	青枳	86336	2024-10-29 19:51:04	2024-10-30 19:50:02	0
1	67.248.100.3	DummyObject	流氓家族	86324	2024-10-29 19:51:16	2024-10-30 19:50:02	0
1	63.173.237.210	DummyObject	不吻不泪	86308	2024-10-29 19:51:32	2024-10-30 19:50:02	0
1	191.94.48.84	DummyObject	无忧无虑的梦	86296	2024-10-29 19:51:44	2024-10-30 19:50:02	0
1	8.157.195.86	DummyObject	空歡喜	86283	2024-10-29 19:51:57	2024-10-30 19:50:02	0
1	186.208.32.219	DummyObject	眉舞贱人曾	86279	2024-10-29 19:52:01	2024-10-30 19:50:02	0
1	103.189.215.120	DummyObject	驕傲妖精	86267	2024-10-29 19:52:13	2024-10-30 19:50:02	0
1	164.42.19.248	DummyObject	醉挽	86255	2024-10-29 19:52:25	2024-10-30 19:50:02	0
1	70.179.205.148	DummyObject	极炫罪恶	86243	2024-10-29 19:52:37	2024-10-30 19:50:02	0
1	131.214.167.130	DummyObject	宝宝怕冷	86239	2024-10-29 19:52:41	2024-10-30 19:50:02	0
1	178.69.245.125	DummyObject	沫陌、	86226	2024-10-29 19:52:54	2024-10-30 19:50:02	0
1	81.86.227.153	DummyObject	痞	86214	2024-10-29 19:53:06	2024-10-30 19:50:02	0
1	6.131.225.202	DummyObject	潶铯僸区	86198	2024-10-29 19:53:22	2024-10-30 19:50:02	0
1	89.23.78.247	DummyObject	阿斯顿蒙迪欧	86186	2024-10-29 19:53:34	2024-10-30 19:50:02	0
1	215.38.196.168	DummyObject	吃鸡大队	86170	2024-10-29 19:53:50	2024-10-30 19:50:02	0
1	118.183.252.140	DummyObject	奢魂奇	86157	2024-10-29 19:54:03	2024-10-30 19:50:02	0
1	156.128.240.151	DummyObject	金帝	11	2024-10-30 19:50:06	2024-10-30 19:50:18	0
1	68.31.53.188	DummyObject	毒光	23	2024-10-30 19:50:10	2024-10-30 19:50:34	0
1	44.126.73.254	DummyObject	爆率爆爆爆	36	2024-10-30 19:50:14	2024-10-30 19:50:50	0
1	127.90.1.169	DummyObject	金帝	48	2024-10-30 19:50:18	2024-10-30 19:51:07	0
1	62.184.33.36	DummyObject	一念执着	60	2024-10-30 19:50:22	2024-10-30 19:51:23	0
1	1.235.210.65	DummyObject	放过自己	72	2024-10-30 19:50:26	2024-10-30 19:51:39	0
1	156.181.65.73	DummyObject	太阳女神	85	2024-10-30 19:50:30	2024-10-30 19:51:55	0
1	186.134.175.185	DummyObject	毒光	97	2024-10-30 19:50:34	2024-10-30 19:52:12	0
1	73.215.142.135	DummyObject	树敌如林	109	2024-10-30 19:50:38	2024-10-30 19:52:28	0
1	105.177.59.139	DummyObject	白爷爷	121	2024-10-30 19:50:42	2024-10-30 19:52:44	0
1	90.123.14.103	DummyObject	宣战天下	134	2024-10-30 19:50:46	2024-10-30 19:53:00	0
1	208.103.243.144	DummyObject	爆率爆爆爆	146	2024-10-30 19:50:50	2024-10-30 19:53:16	0
1	134.3.59.149	DummyObject	暴刚哥	158	2024-10-30 19:50:55	2024-10-30 19:53:33	0
1	229.229.134.157	DummyObject	夺掵書珄	170	2024-10-30 19:50:59	2024-10-30 19:53:49	0
1	27.24.250.136	DummyObject	獨緣兲使	182	2024-10-30 19:51:03	2024-10-30 19:54:05	0
1	127.226.128.211	DummyObject	金帝	194	2024-10-30 19:51:07	2024-10-30 19:54:22	0
1	80.138.80.0	DummyObject	君子坦蛋蛋	207	2024-10-30 19:51:11	2024-10-30 19:54:38	0
