1	101.148.191.102	DummyObject	太阳女神	89	2024-10-29 03:18:30	2024-10-29 03:19:59	0
1	81.6.213.248	DummyObject	树敌如林	101	2024-10-29 03:18:34	2024-10-29 03:20:15	0
1	130.57.65.21	DummyObject	毒光	113	2024-10-29 03:18:38	2024-10-29 03:20:32	0
1	165.197.205.51	DummyObject	白爷爷	125	2024-10-29 03:18:42	2024-10-29 03:20:48	0
1	61.96.27.34	DummyObject	宣战天下	138	2024-10-29 03:18:46	2024-10-29 03:21:04	0
1	222.131.109.105	xiaoyue	哒哒哒啊	80	2024-10-29 03:19:48	2024-10-29 03:21:09	5
1	188.212.25.182	DummyObject	獨緣兲使	126	2024-10-29 03:19:02	2024-10-29 03:21:09	0
1	96.200.20.163	DummyObject	战神霸主	114	2024-10-29 03:19:15	2024-10-29 03:21:09	0
1	151.144.254.21	DummyObject	金帝	101	2024-10-29 03:19:27	2024-10-29 03:21:09	0
1	87.102.161.68	DummyObject	放过自己	85	2024-10-29 03:19:43	2024-10-29 03:21:09	0
1	125.216.45.254	DummyObject	懂事	73	2024-10-29 03:19:55	2024-10-29 03:21:09	0
1	242.45.249.192	DummyObject	蓝风家族	61	2024-10-29 03:20:08	2024-10-29 03:21:09	0
1	83.203.226.135	DummyObject	九星君	57	2024-10-29 03:20:12	2024-10-29 03:21:09	0
1	66.55.239.123	DummyObject	琼栏月暖	45	2024-10-29 03:20:24	2024-10-29 03:21:09	0
1	58.187.37.61	DummyObject	空歡喜	32	2024-10-29 03:20:36	2024-10-29 03:21:09	0
1	209.248.184.38	DummyObject	爆头战	16	2024-10-29 03:20:52	2024-10-29 03:21:09	0
1	220.235.170.202	DummyObject	局部阴凉	0	2024-10-29 03:21:09	2024-10-29 03:21:09	0
1	37.204.66.133	DummyObject	暴刚哥	138	2024-10-29 03:18:50	2024-10-29 03:21:09	0
1	14.21.214.125	DummyObject	君子坦蛋蛋	122	2024-10-29 03:19:07	2024-10-29 03:21:09	0
1	156.13.185.26	DummyObject	乱世巨星	110	2024-10-29 03:19:19	2024-10-29 03:21:09	0
1	26.95.65.251	DummyObject	我的她呦	97	2024-10-29 03:19:31	2024-10-29 03:21:09	0
1	230.170.124.132	DummyObject	战神项羽	93	2024-10-29 03:19:35	2024-10-29 03:21:09	0
1	103.190.122.161	DummyObject	弑神灭佛	81	2024-10-29 03:19:47	2024-10-29 03:21:09	0
1	8.251.43.52	DummyObject	太阳女神	69	2024-10-29 03:19:59	2024-10-29 03:21:09	0
1	140.217.251.170	DummyObject	树敌如林	53	2024-10-29 03:20:16	2024-10-29 03:21:09	0
1	233.222.168.90	DummyObject	逆蝶	41	2024-10-29 03:20:28	2024-10-29 03:21:09	0
1	31.190.2.110	DummyObject	眉舞贱人曾	28	2024-10-29 03:20:40	2024-10-29 03:21:09	0
1	69.113.70.154	DummyObject	驕傲妖精	12	2024-10-29 03:20:56	2024-10-29 03:21:09	0
1	128.62.179.22	DummyObject	毒光	27	2024-10-29 03:21:54	2024-10-29 03:22:22	0
1	222.131.109.105	xiaoyue	哒哒哒啊	124	2024-10-29 03:22:32	2024-10-29 03:24:36	5
1	222.131.109.105	xiaoyue	哒哒哒啊	17	2024-10-29 03:24:37	2024-10-29 03:24:55	5
1	222.131.109.105	xiaoyue	哒哒哒啊	7	2024-10-29 03:25:05	2024-10-29 03:25:12	5
1	222.67.168.89	DummyObject	严老贵	45	2024-10-29 03:25:09	2024-10-29 03:25:55	0
1	189.188.210.43	DummyObject	太伤自尊	17	2024-10-29 03:25:37	2024-10-29 03:25:55	0
1	203.145.150.246	DummyObject	嗨爆全球	29	2024-10-29 03:25:25	2024-10-29 03:25:55	0
1	170.157.229.43	DummyObject	一念执着	233	2024-10-29 03:22:02	2024-10-29 03:25:55	0
1	100.10.9.100	DummyObject	放过自己	224	2024-10-29 03:22:10	2024-10-29 03:25:55	0
1	13.182.224.64	DummyObject	太阳女神	220	2024-10-29 03:22:14	2024-10-29 03:25:55	0
1	148.58.210.35	DummyObject	毒光	212	2024-10-29 03:22:22	2024-10-29 03:25:55	0
1	233.116.119.126	DummyObject	白爷爷	208	2024-10-29 03:22:26	2024-10-29 03:25:55	0
1	11.173.160.219	DummyObject	宣战天下	204	2024-10-29 03:22:30	2024-10-29 03:25:55	0
1	98.225.3.101	DummyObject	暴刚哥	200	2024-10-29 03:22:34	2024-10-29 03:25:55	0
1	128.84.186.93	DummyObject	夺掵書珄	196	2024-10-29 03:22:38	2024-10-29 03:25:55	0
1	246.8.175.224	DummyObject	獨緣兲使	192	2024-10-29 03:22:42	2024-10-29 03:25:55	0
1	219.233.204.122	DummyObject	战神霸主	184	2024-10-29 03:22:50	2024-10-29 03:25:55	0
1	238.188.148.2	DummyObject	乱世巨星	180	2024-10-29 03:22:54	2024-10-29 03:25:55	0
1	63.229.235.135	DummyObject	青枳	176	2024-10-29 03:22:59	2024-10-29 03:25:55	0
1	166.221.205.107	DummyObject	战神项羽	168	2024-10-29 03:23:07	2024-10-29 03:25:55	0
1	4.241.243.190	DummyObject	流氓家族	163	2024-10-29 03:23:11	2024-10-29 03:25:55	0
1	143.244.193.154	DummyObject	太阳是我搓圆德	155	2024-10-29 03:23:19	2024-10-29 03:25:55	0
1	90.2.32.52	DummyObject	蓝风家族	143	2024-10-29 03:23:31	2024-10-29 03:25:55	0
1	113.246.221.242	DummyObject	逆蝶	127	2024-10-29 03:23:47	2024-10-29 03:25:55	0
1	183.90.145.45	DummyObject	承诺	115	2024-10-29 03:24:00	2024-10-29 03:25:55	0
1	36.146.191.142	DummyObject	八嘎丫路	102	2024-10-29 03:24:12	2024-10-29 03:25:55	0
1	205.252.54.226	DummyObject	局部阴凉	98	2024-10-29 03:24:16	2024-10-29 03:25:55	0
1	164.87.253.144	DummyObject	菊花一紧	86	2024-10-29 03:24:28	2024-10-29 03:25:55	0
1	179.30.88.12	DummyObject	黑龙江二哥	74	2024-10-29 03:24:40	2024-10-29 03:25:55	0
1	76.248.96.165	DummyObject	专治吹牛逼	70	2024-10-29 03:24:44	2024-10-29 03:25:55	0
1	240.109.97.222	DummyObject	回心转意	58	2024-10-29 03:24:56	2024-10-29 03:25:55	0
1	53.50.122.129	DummyObject	一个傻傻凡人	1	2024-10-29 03:25:53	2024-10-29 03:25:55	0
1	39.85.0.224	DummyObject	金帝	229	2024-10-29 03:22:06	2024-10-29 03:25:55	0
1	48.176.120.86	DummyObject	树敌如林	216	2024-10-29 03:22:18	2024-10-29 03:25:55	0
1	241.68.121.237	DummyObject	君子坦蛋蛋	188	2024-10-29 03:22:46	2024-10-29 03:25:55	0
1	130.38.107.126	DummyObject	我的她呦	172	2024-10-29 03:23:03	2024-10-29 03:25:55	0
1	82.239.87.20	DummyObject	弑神灭佛	159	2024-10-29 03:23:15	2024-10-29 03:25:55	0
1	142.30.92.58	DummyObject	懂事	151	2024-10-29 03:23:23	2024-10-29 03:25:55	0
1	235.106.114.81	DummyObject	九星君	139	2024-10-29 03:23:35	2024-10-29 03:25:55	0
1	244.87.104.150	DummyObject	无忧无虑的梦	135	2024-10-29 03:23:39	2024-10-29 03:25:55	0
1	233.75.170.28	DummyObject	空歡喜	123	2024-10-29 03:23:51	2024-10-29 03:25:55	0
1	163.249.113.149	DummyObject	爆头战	111	2024-10-29 03:24:04	2024-10-29 03:25:55	0
1	248.98.113.73	DummyObject	驕傲妖精	107	2024-10-29 03:24:08	2024-10-29 03:25:55	0
1	67.25.211.26	DummyObject	醉挽	94	2024-10-29 03:24:20	2024-10-29 03:25:55	0
1	9.80.168.136	DummyObject	极炫罪恶	82	2024-10-29 03:24:32	2024-10-29 03:25:55	0
1	189.30.3.192	DummyObject	沫陌、	66	2024-10-29 03:24:48	2024-10-29 03:25:55	0
1	15.227.227.243	DummyObject	痞	54	2024-10-29 03:25:01	2024-10-29 03:25:55	0
1	92.163.77.192	DummyObject	炙莲	42	2024-10-29 03:25:13	2024-10-29 03:25:55	0
1	190.113.219.212	DummyObject	阿斯顿蒙迪欧	25	2024-10-29 03:25:29	2024-10-29 03:25:55	0
1	172.127.211.2	DummyObject	天天爱吃包子	13	2024-10-29 03:25:41	2024-10-29 03:25:55	0
1	28.113.4.123	DummyObject	宝宝怕冷	78	2024-10-29 03:24:36	2024-10-29 03:25:55	0
1	226.57.190.139	DummyObject	潶铯僸区	37	2024-10-29 03:25:17	2024-10-29 03:25:55	0
1	207.117.17.4	DummyObject	吃鸡大队	9	2024-10-29 03:25:45	2024-10-29 03:25:55	0
1	54.99.124.85	DummyObject	不吻不泪	147	2024-10-29 03:23:27	2024-10-29 03:25:55	0
1	118.132.76.199	DummyObject	眉舞贱人曾	119	2024-10-29 03:23:56	2024-10-29 03:25:55	0
1	5.211.158.128	DummyObject	三八	90	2024-10-29 03:24:24	2024-10-29 03:25:55	0
