1/1	14:05:08
1/1	14:10:08
1/1	14:15:08
1/1	14:20:08
1/1	14:29:09
1/1	14:34:09
1/1	14:39:09
1/1	14:44:09
1/1	14:49:09
1/1	14:54:09
1/1	14:59:09
1/1	15:04:09
1/1	15:09:09
1/1	15:14:09
1/1	15:19:09
1/1	15:24:09
1/1	15:29:09
1/1	15:34:09
1/1	15:39:09
1/1	15:44:09
1/1	15:49:09
1/1	15:54:09
1/1	15:59:09
1/1	16:04:09
1/1	16:09:09
1/1	16:14:09
1/1	16:19:09
1/1	16:24:09
1/1	16:29:09
1/1	16:34:09
1/1	16:39:09
1/1	16:44:09
0/0	16:49:09
0/0	16:54:09
0/0	16:59:10
0/0	17:04:10
1/1	17:09:10
1/1	17:14:10
1/1	17:19:10
1/1	17:24:10
1/1	17:29:10
1/1	17:34:10
1/1	17:39:10
1/1	17:44:10
1/1	17:49:10
1/1	17:54:10
1/1	17:59:10
1/1	18:04:10
1/1	18:09:10
1/1	18:14:10
1/1	18:19:10
1/1	18:24:10
1/1	18:29:10
1/1	18:34:10
1/1	18:39:10
1/1	18:44:10
1/1	18:49:10
1/1	18:54:10
1/1	18:59:10
1/1	19:04:10
1/1	19:09:10
1/1	19:14:10
1/1	19:19:10
1/1	19:24:10
1/1	19:29:10
1/1	19:34:10
1/1	19:39:10
1/1	19:44:10
1/1	19:49:10
1/1	19:54:10
1/1	19:59:10
1/1	20:04:10
1/1	20:09:10
1/1	20:14:10
1/1	20:19:10
1/1	20:24:10
1/1	20:29:10
1/1	20:34:10
1/1	20:39:10
1/1	20:44:10
1/1	20:49:10
1/1	20:54:10
1/1	20:59:10
1/1	21:04:10
1/1	21:09:10
1/1	21:14:10
1/1	21:19:10
1/1	21:24:10
1/1	21:29:10
1/1	21:34:10
1/1	21:39:10
1/1	21:44:10
1/1	21:49:10
1/1	21:54:10
1/1	21:59:10
1/1	22:04:10
1/1	22:09:10
1/1	22:14:10
1/1	22:19:10
1/1	22:24:10
1/1	22:29:10
1/1	22:34:10
1/1	22:39:10
1/1	22:44:10
1/1	22:49:10
1/1	22:54:10
1/1	22:59:10
1/1	23:04:10
1/1	23:09:10
1/1	23:14:10
1/1	23:19:10
1/1	23:24:10
1/1	23:29:10
1/1	23:34:10
1/1	23:39:10
1/1	23:44:10
1/1	23:49:10
1/1	23:54:10
1/1	23:59:10
