12/12	0:04:20
25/25	0:09:20
36/36	0:14:20
36/36	0:19:20
36/36	0:24:20
36/36	0:29:20
36/36	0:34:20
36/36	0:39:20
36/36	0:44:20
36/36	0:49:20
36/36	0:54:20
36/36	0:59:20
36/36	1:04:20
36/36	1:09:20
36/36	1:14:20
36/36	1:19:20
36/36	1:24:20
36/36	1:29:20
36/36	1:34:20
36/36	1:39:20
36/36	1:44:20
36/36	1:49:20
36/36	1:54:20
36/36	1:59:20
36/36	2:04:20
36/36	2:09:20
36/36	2:14:20
36/36	2:19:20
36/36	2:24:20
7/36	2:29:20
12/12	13:30:40
25/25	13:35:40
36/36	13:40:40
36/36	13:45:40
36/36	13:50:40
12/12	13:56:19
25/25	14:01:19
36/36	14:06:19
0/36	14:11:19
13/13	14:16:19
26/26	14:21:19
10/27	14:26:19
24/24	14:31:19
36/36	14:36:19
36/36	14:41:19
36/36	14:46:19
36/36	14:51:19
36/36	14:56:19
36/36	15:01:19
36/36	15:06:19
36/36	15:11:19
36/36	15:16:19
9/36	15:21:19
22/22	15:26:19
36/36	15:31:19
36/36	15:36:19
36/36	15:41:19
36/36	15:46:19
12/12	15:56:00
25/25	16:01:00
36/36	16:06:00
36/36	16:11:00
12/12	18:22:34
25/25	18:27:34
36/36	18:32:34
36/36	18:37:34
36/36	18:42:34
36/36	18:47:34
36/36	18:52:34
36/36	18:57:34
36/36	19:02:34
36/36	19:07:34
36/36	19:12:34
36/36	19:17:34
36/36	19:22:34
36/36	19:27:34
36/36	19:32:34
36/36	19:37:34
36/36	19:42:34
36/36	19:47:34
36/36	19:52:34
36/36	19:57:34
36/36	20:02:34
36/36	20:07:34
36/36	20:12:34
36/36	20:17:34
36/36	20:22:34
36/36	20:27:34
36/36	20:32:34
36/36	20:37:34
36/36	20:42:34
36/36	20:47:34
36/36	20:52:34
36/36	20:57:34
36/36	21:02:34
36/36	21:07:34
36/36	21:12:34
36/36	21:17:34
36/36	21:22:34
36/36	21:27:34
36/36	21:32:34
36/36	21:37:34
36/36	21:42:34
36/36	21:47:34
36/36	21:52:34
36/36	21:57:34
36/36	22:02:34
36/36	22:07:34
36/36	22:12:34
0/36	22:17:34
14/14	22:22:34
27/27	22:27:34
36/36	22:32:34
36/36	22:37:34
36/36	22:42:34
36/36	22:47:34
36/36	22:52:34
36/36	22:57:34
36/36	23:02:34
36/36	23:07:34
36/36	23:12:34
36/36	23:17:34
36/36	23:22:34
36/36	23:27:34
36/36	23:32:34
36/36	23:37:34
36/36	23:42:34
36/36	23:47:34
36/36	23:52:34
36/36	23:57:34
