1	0	0	15	等级210	399	214	圣王：唯我★獨尊【無雙界】	100000元宝	32415	0	0	2024-10-29 19:00:08
1	0	0	15	等级210	399	214	圣王：唯我★獨尊【無雙界】	100000元宝	32416	0	0	2024-10-29 19:00:08
1	0	0	15	等级210	399	214	圣王：唯我★獨尊【無雙界】	龍血※仙珠(大礼包)	32417	0	0	2024-10-29 19:00:08
1	0	0	15	等级210	399	214	圣王：唯我★獨尊【無雙界】	1元充值卷	32418	0	0	2024-10-29 19:00:08
1	0	0	15	等级210	399	214	圣王：唯我★獨尊【無雙界】	2元充值卷	32419	0	0	2024-10-29 19:00:08
1	0	0	15	等级210	399	214	圣王：唯我★獨尊【無雙界】	5元充值卷	32420	0	0	2024-10-29 19:00:08
1	0	0	15	等级210	399	214	圣王：唯我★獨尊【無雙界】	【猴】·南华真经	32421	0	0	2024-10-29 19:00:08
1	0	0	4	等级210	398	213	哒哒哒啊	100000元宝	32415	1	0	2024-10-29 19:00:11
1	0	0	4	等级210	398	214	哒哒哒啊	龍血※仙珠(大礼包)	32417	1	0	2024-10-29 19:00:11
1	0	0	4	等级210	398	215	哒哒哒啊	5元充值卷	32420	1	0	2024-10-29 19:00:11
1	0	0	4	等级210	399	213	哒哒哒啊	100000元宝	32416	1	0	2024-10-29 19:00:11
1	0	0	4	等级210	399	214	哒哒哒啊	1元充值卷	32418	1	0	2024-10-29 19:00:11
1	0	0	4	等级210	399	215	哒哒哒啊	【猴】·南华真经	32421	1	0	2024-10-29 19:00:11
1	0	0	4	等级210	400	214	哒哒哒啊	2元充值卷	32419	1	0	2024-10-29 19:00:11
1	0	0	10	等级210	403	216	哒哒哒啊	100000元宝	32416	1	QManage	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	565644840	+	QManage 原:565544840 新:565644840 GAMEGOLD + 100000	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	5000	+	TakeBagItem 原:565644840 新:565649840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	5000	+	TakeBagItem 原:565649840 新:565654840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	5000	+	TakeBagItem 原:565654840 新:565659840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	5000	+	TakeBagItem 原:565659840 新:565664840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	5000	+	TakeBagItem 原:565664840 新:565669840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	5000	+	TakeBagItem 原:565669840 新:565674840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	200000	+	TakeBagItem 原:565674840 新:565874840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	7000	+	TakeBagItem 原:565874840 新:565881840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	7000	+	TakeBagItem 原:565881840 新:565888840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	10000	+	TakeBagItem 原:565888840 新:565898840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	10000	+	TakeBagItem 原:565898840 新:565908840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	10000	+	TakeBagItem 原:565908840 新:565918840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	10000	+	TakeBagItem 原:565918840 新:565928840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	20000	+	TakeBagItem 原:565928840 新:565948840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	30000	+	TakeBagItem 原:565948840 新:565978840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	30000	+	TakeBagItem 原:565978840 新:566008840	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	150000	+	TakeBagItem 原:566008840 新:566158840	2024-10-29 19:00:11
1	0	0	10	等级210	403	216	哒哒哒啊	【鼠】·归云剑气|【牛】·冰封天下|【虎】·阴阳鬼遁|【兔】·炼气还神|【龙】·雷云风暴|【蛇】·少阳剑气|【马】·破魔剑气|【羊】·真元护体|【猴】·南华真经|【鸡】·五雷轰顶|【狗】·雷霆震怒|【猪】·雷神之锥	32421	1	QManage	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	50000	+	TakeBagItem 原:566158840 新:566208840	2024-10-29 19:00:11
1	0	0	10	等级210	403	216	哒哒哒啊	1元充值卷	32418	1	QManage	2024-10-29 19:00:11
1	0	0	114	等级210	403	216	哒哒哒啊	逐鹿币	1000	+	QManage 原:71272000 新:71273000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 19:00:11
1	0	0	10	等级210	403	216	哒哒哒啊	2元充值卷	32419	1	QManage	2024-10-29 19:00:11
1	0	0	114	等级210	403	216	哒哒哒啊	逐鹿币	2000	+	QManage 原:71273000 新:71275000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 19:00:11
1	0	0	10	等级210	403	216	哒哒哒啊	5元充值卷	32420	1	QManage	2024-10-29 19:00:11
1	0	0	114	等级210	403	216	哒哒哒啊	逐鹿币	5000	+	QManage 原:71275000 新:71280000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 19:00:11
1	0	0	10	等级210	403	216	哒哒哒啊	龍血※仙珠(大礼包)	32417	1	QManage	2024-10-29 19:00:11
1	0	0	10	等级210	403	216	哒哒哒啊	100000元宝	32415	1	QManage	2024-10-29 19:00:11
1	0	0	111	等级210	403	216	哒哒哒啊	元宝	566308840	+	QManage 原:566208840 新:566308840 GAMEGOLD + 100000	2024-10-29 19:00:11
1	0	0	12	a3	141	199656065	金帝	0	0	1	0	2024-10-29 19:00:44
1	0	0	15	等级210	403	217	軒轅：破碎★混沌【無雙界】	100000元宝	32439	0	0	2024-10-29 19:00:47
1	0	0	15	等级210	403	217	軒轅：破碎★混沌【無雙界】	100000元宝	32440	0	0	2024-10-29 19:00:47
