1	0	0	12	a3	139	199656065	嗨爆全球	0	0	1	0	2024-10-29 18:50:02
1	0	0	12	a3	139	199656065	阿斯顿蒙迪欧	0	0	1	0	2024-10-29 18:50:05
1	0	0	12	a3	139	199656065	打进莲子	0	0	1	0	2024-10-29 18:50:08
1	0	0	12	a3	139	199656065	太伤自尊	0	0	1	0	2024-10-29 18:50:14
1	0	0	15	等级210	424	184	至尊：逆天★焚仙【無雙界】	100000元宝	32096	0	0	2024-10-29 18:50:17
1	0	0	15	等级210	424	184	至尊：逆天★焚仙【無雙界】	100000元宝	32097	0	0	2024-10-29 18:50:17
1	0	0	15	等级210	424	184	至尊：逆天★焚仙【無雙界】	龍血※仙珠(小礼包)	32098	0	0	2024-10-29 18:50:17
1	0	0	15	等级210	424	184	至尊：逆天★焚仙【無雙界】	龍血※仙珠(大礼包)	32099	0	0	2024-10-29 18:50:17
1	0	0	15	等级210	424	184	至尊：逆天★焚仙【無雙界】	1元充值卷	32100	0	0	2024-10-29 18:50:17
1	0	0	15	等级210	424	184	至尊：逆天★焚仙【無雙界】	2元充值卷	32101	0	0	2024-10-29 18:50:17
1	0	0	15	等级210	424	184	至尊：逆天★焚仙【無雙界】	5元充值卷	32102	0	0	2024-10-29 18:50:17
1	0	0	15	等级210	424	184	至尊：逆天★焚仙【無雙界】	《时装》鐘靈※毓秀ゞ紫電	32103	0	0	2024-10-29 18:50:17
1	0	0	12	a3	139	199656065	天天爱吃包子	0	0	1	0	2024-10-29 18:50:17
1	0	0	4	等级210	422	182	哒哒哒啊	2元充值卷	32101	1	0	2024-10-29 18:50:20
1	0	0	4	等级210	422	183	哒哒哒啊	5元充值卷	32102	1	0	2024-10-29 18:50:20
1	0	0	4	等级210	422	184	哒哒哒啊	《时装》鐘靈※毓秀ゞ紫電	32103	1	0	2024-10-29 18:50:20
1	0	0	4	等级210	423	183	哒哒哒啊	100000元宝	32096	1	0	2024-10-29 18:50:20
1	0	0	4	等级210	423	184	哒哒哒啊	100000元宝	32097	1	0	2024-10-29 18:50:20
1	0	0	4	等级210	424	184	哒哒哒啊	龍血※仙珠(小礼包)	32098	1	0	2024-10-29 18:50:20
1	0	0	4	等级210	424	185	哒哒哒啊	龍血※仙珠(大礼包)	32099	1	0	2024-10-29 18:50:20
1	0	0	4	等级210	425	185	哒哒哒啊	1元充值卷	32100	1	0	2024-10-29 18:50:20
1	0	0	10	等级210	423	189	哒哒哒啊	100000元宝	32097	1	QManage	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	557660840	+	QManage 原:557560840 新:557660840 GAMEGOLD + 100000	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	5000	+	TakeBagItem 原:557660840 新:557665840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	5000	+	TakeBagItem 原:557665840 新:557670840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	5000	+	TakeBagItem 原:557670840 新:557675840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	5000	+	TakeBagItem 原:557675840 新:557680840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	5000	+	TakeBagItem 原:557680840 新:557685840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	5000	+	TakeBagItem 原:557685840 新:557690840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	7000	+	TakeBagItem 原:557690840 新:557697840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	7000	+	TakeBagItem 原:557697840 新:557704840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	7000	+	TakeBagItem 原:557704840 新:557711840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	10000	+	TakeBagItem 原:557711840 新:557721840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	20000	+	TakeBagItem 原:557721840 新:557741840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	30000	+	TakeBagItem 原:557741840 新:557771840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	120000	+	TakeBagItem 原:557771840 新:557891840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	120000	+	TakeBagItem 原:557891840 新:558011840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	10000	+	TakeBagItem 原:558011840 新:558021840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	60000	+	TakeBagItem 原:558021840 新:558081840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	100000	+	TakeBagItem 原:558081840 新:558181840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	10000	+	TakeBagItem 原:558181840 新:558191840	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	60000	+	TakeBagItem 原:558191840 新:558251840	2024-10-29 18:50:20
1	0	0	10	等级210	423	189	哒哒哒啊	《时装》鐘靈※毓秀ゞ紫電	32103	1	QManage	2024-10-29 18:50:20
1	0	0	111	等级210	423	189	哒哒哒啊	元宝	10000	+	TakeBagItem 原:558251840 新:558261840	2024-10-29 18:50:20
1	0	0	10	等级210	423	189	哒哒哒啊	1元充值卷	32100	1	QManage	2024-10-29 18:50:20
1	0	0	114	等级210	423	189	哒哒哒啊	逐鹿币	1000	+	QManage 原:71134000 新:71135000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 18:50:20
1	0	0	10	等级210	423	189	哒哒哒啊	2元充值卷	32101	1	QManage	2024-10-29 18:50:20
1	0	0	114	等级210	423	189	哒哒哒啊	逐鹿币	2000	+	QManage 原:71135000 新:71137000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 18:50:20
1	0	0	10	等级210	423	189	哒哒哒啊	5元充值卷	32102	1	QManage	2024-10-29 18:50:20
1	0	0	114	等级210	423	189	哒哒哒啊	逐鹿币	5000	+	QManage 原:71137000 新:71142000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 18:50:20
1	0	0	10	等级210	423	189	哒哒哒啊	龍血※仙珠(小礼包)	32098	1	QManage	2024-10-29 18:50:20
1	0	0	10	等级210	423	189	哒哒哒啊	龍血※仙珠(大礼包)	32099	1	QManage	2024-10-29 18:50:20
1	0	0	10	等级210	423	195	哒哒哒啊	100000元宝	32096	1	QManage	2024-10-29 18:50:20
1	0	0	111	等级210	423	195	哒哒哒啊	元宝	558361840	+	QManage 原:558261840 新:558361840 GAMEGOLD + 100000	2024-10-29 18:50:20
1	0	0	12	a3	139	199656065	吃鸡大队	0	0	1	0	2024-10-29 18:50:20
1	0	0	12	a3	139	199656065	娇柔壹队	0	0	1	0	2024-10-29 18:50:26
1	0	0	12	a3	139	199656065	一个傻傻凡人	0	0	1	0	2024-10-29 18:50:32
1	0	0	12	a3	139	199656065	奢魂奇	0	0	1	0	2024-10-29 18:50:35
1	0	0	15	等级210	424	198	至尊：逆天★焚仙【無雙界】	100000元宝	32123	0	0	2024-10-29 18:51:02
1	0	0	15	等级210	424	198	至尊：逆天★焚仙【無雙界】	100000元宝	32124	0	0	2024-10-29 18:51:02
1	0	0	15	等级210	424	198	至尊：逆天★焚仙【無雙界】	1元充值卷	32125	0	0	2024-10-29 18:51:02
1	0	0	15	等级210	424	198	至尊：逆天★焚仙【無雙界】	2元充值卷	32126	0	0	2024-10-29 18:51:02
1	0	0	15	等级210	424	198	至尊：逆天★焚仙【無雙界】	5元充值卷	32127	0	0	2024-10-29 18:51:02
1	0	0	15	等级210	424	198	至尊：逆天★焚仙【無雙界】	《时装》鐘靈※毓秀ゞ紫電	32128	0	0	2024-10-29 18:51:02
1	0	0	15	等级210	424	198	至尊：逆天★焚仙【無雙界】	【蛇】·玄秒镜	32129	0	0	2024-10-29 18:51:02
1	0	0	4	等级210	423	198	哒哒哒啊	1元充值卷	32125	1	0	2024-10-29 18:51:02
1	0	0	4	等级210	423	199	哒哒哒啊	《时装》鐘靈※毓秀ゞ紫電	32128	1	0	2024-10-29 18:51:02
1	0	0	4	等级210	424	197	哒哒哒啊	100000元宝	32123	1	0	2024-10-29 18:51:02
1	0	0	4	等级210	424	198	哒哒哒啊	2元充值卷	32126	1	0	2024-10-29 18:51:02
1	0	0	4	等级210	424	199	哒哒哒啊	【蛇】·玄秒镜	32129	1	0	2024-10-29 18:51:02
1	0	0	4	等级210	425	197	哒哒哒啊	100000元宝	32124	1	0	2024-10-29 18:51:02
1	0	0	4	等级210	425	198	哒哒哒啊	5元充值卷	32127	1	0	2024-10-29 18:51:02
1	0	0	10	等级210	427	193	哒哒哒啊	100000元宝	32124	1	QManage	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	558461840	+	QManage 原:558361840 新:558461840 GAMEGOLD + 100000	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	5000	+	TakeBagItem 原:558461840 新:558466840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	5000	+	TakeBagItem 原:558466840 新:558471840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	5000	+	TakeBagItem 原:558471840 新:558476840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	5000	+	TakeBagItem 原:558476840 新:558481840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	5000	+	TakeBagItem 原:558481840 新:558486840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	5000	+	TakeBagItem 原:558486840 新:558491840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	7000	+	TakeBagItem 原:558491840 新:558498840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	7000	+	TakeBagItem 原:558498840 新:558505840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	7000	+	TakeBagItem 原:558505840 新:558512840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	10000	+	TakeBagItem 原:558512840 新:558522840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	30000	+	TakeBagItem 原:558522840 新:558552840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	40000	+	TakeBagItem 原:558552840 新:558592840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	40000	+	TakeBagItem 原:558592840 新:558632840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	10000	+	TakeBagItem 原:558632840 新:558642840	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	10000	+	TakeBagItem 原:558642840 新:558652840	2024-10-29 18:51:02
1	0	0	10	等级210	427	193	哒哒哒啊	【鼠】·寒冰咒|【牛】·驭雷术|【虎】·养生诀|【兔】·御剑诀|【龙】·逍遥游|【蛇】·玄秒镜|【马】·玄冰刺|【羊】·御空术|【猴】·冰心诀|【鸡】·齐物论|【狗】·沧澜破|【猪】·退魔矢	32129	1	QManage	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	20000	+	TakeBagItem 原:558652840 新:558672840	2024-10-29 18:51:02
1	0	0	10	等级210	427	193	哒哒哒啊	《时装》鐘靈※毓秀ゞ紫電	32128	1	QManage	2024-10-29 18:51:02
1	0	0	111	等级210	427	193	哒哒哒啊	元宝	10000	+	TakeBagItem 原:558672840 新:558682840	2024-10-29 18:51:02
1	0	0	10	等级210	427	193	哒哒哒啊	1元充值卷	32125	1	QManage	2024-10-29 18:51:02
1	0	0	114	等级210	427	193	哒哒哒啊	逐鹿币	1000	+	QManage 原:71142000 新:71143000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 18:51:02
1	0	0	10	等级210	427	193	哒哒哒啊	2元充值卷	32126	1	QManage	2024-10-29 18:51:02
1	0	0	114	等级210	427	193	哒哒哒啊	逐鹿币	2000	+	QManage 原:71143000 新:71145000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 18:51:02
1	0	0	10	等级210	427	193	哒哒哒啊	5元充值卷	32127	1	QManage	2024-10-29 18:51:02
1	0	0	114	等级210	427	193	哒哒哒啊	逐鹿币	5000	+	QManage 原:71145000 新:71150000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 18:51:02
