1	0	0	12	a3	140	199656065	奢魂奇	0	0	1	0	2024-10-29 04:50:20
1	0	0	12	a3	140	199656065	弑神灭佛	0	0	1	0	2024-10-29 04:50:26
1	0	0	12	a3	140	199656065	太阳是我搓圆德	0	0	1	0	2024-10-29 04:50:32
1	0	0	12	a3	140	199656065	懂事	0	0	1	0	2024-10-29 04:50:35
1	0	0	12	a3	140	199656065	不吻不泪	0	0	1	0	2024-10-29 04:50:38
1	0	0	12	a3	140	199656065	流氓家族	0	0	1	0	2024-10-29 04:52:20
1	0	0	12	a3	140	199656065	眉舞贱人曾	0	0	1	0	2024-10-29 04:52:23
1	0	0	12	a3	140	199656065	承诺	0	0	1	0	2024-10-29 04:52:26
1	0	0	12	a3	140	199656065	爆头战	0	0	1	0	2024-10-29 04:52:32
1	0	0	12	a3	140	199656065	蓝风家族	0	0	1	0	2024-10-29 04:52:38
1	0	0	12	a3	140	199656065	驕傲妖精	0	0	1	0	2024-10-29 04:52:41
1	0	0	12	a3	140	199656065	八嘎丫路	0	0	1	0	2024-10-29 04:52:44
1	0	0	15	WLMZHD	15	11	逐鹿★福利：装备BOSS	100000元宝	11747	0	0	2024-10-29 04:52:47
1	0	0	15	WLMZHD	15	11	逐鹿★福利：装备BOSS	100000元宝	11748	0	0	2024-10-29 04:52:47
1	0	0	15	WLMZHD	15	11	逐鹿★福利：装备BOSS	100000元宝	11749	0	0	2024-10-29 04:52:47
1	0	0	15	WLMZHD	15	11	逐鹿★福利：装备BOSS	100000元宝	11750	0	0	2024-10-29 04:52:47
1	0	0	15	WLMZHD	15	11	逐鹿★福利：装备BOSS	100000元宝	11751	0	0	2024-10-29 04:52:47
1	0	0	15	WLMZHD	15	11	逐鹿★福利：装备BOSS	1元充值卷	11752	0	0	2024-10-29 04:52:47
1	0	0	15	WLMZHD	15	11	逐鹿★福利：装备BOSS	2元充值卷	11753	0	0	2024-10-29 04:52:47
1	0	0	15	WLMZHD	15	11	逐鹿★福利：装备BOSS	5元充值卷	11754	0	0	2024-10-29 04:52:47
1	0	0	4	WLMZHD	13	9	哒哒哒啊	5元充值卷	11754	1	0	2024-10-29 04:52:50
1	0	0	4	WLMZHD	14	10	哒哒哒啊	100000元宝	11747	1	0	2024-10-29 04:52:50
1	0	0	4	WLMZHD	14	11	哒哒哒啊	100000元宝	11749	1	0	2024-10-29 04:52:50
1	0	0	4	WLMZHD	14	12	哒哒哒啊	100000元宝	11751	1	0	2024-10-29 04:52:50
1	0	0	4	WLMZHD	15	10	哒哒哒啊	100000元宝	11748	1	0	2024-10-29 04:52:50
1	0	0	4	WLMZHD	15	11	哒哒哒啊	100000元宝	11750	1	0	2024-10-29 04:52:50
1	0	0	4	WLMZHD	15	12	哒哒哒啊	1元充值卷	11752	1	0	2024-10-29 04:52:50
1	0	0	4	WLMZHD	16	12	哒哒哒啊	2元充值卷	11753	1	0	2024-10-29 04:52:50
1	0	0	12	a3	140	199656065	局部阴凉	0	0	1	0	2024-10-29 04:52:50
1	0	0	10	WLMZHD	16	11	哒哒哒啊	100000元宝	11750	1	QManage	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	123484460	+	QManage 原:123384460 新:123484460 GAMEGOLD + 100000	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	5000	+	TakeBagItem 原:123484460 新:123489460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	5000	+	TakeBagItem 原:123489460 新:123494460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	5000	+	TakeBagItem 原:123494460 新:123499460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	5000	+	TakeBagItem 原:123499460 新:123504460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	5000	+	TakeBagItem 原:123504460 新:123509460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	5000	+	TakeBagItem 原:123509460 新:123514460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	7000	+	TakeBagItem 原:123514460 新:123521460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	7000	+	TakeBagItem 原:123521460 新:123528460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	7000	+	TakeBagItem 原:123528460 新:123535460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	10000	+	TakeBagItem 原:123535460 新:123545460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	10000	+	TakeBagItem 原:123545460 新:123555460	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	10000	+	TakeBagItem 原:123555460 新:123565460	2024-10-29 04:52:50
1	0	0	10	WLMZHD	16	11	哒哒哒啊	1元充值卷	11752	1	QManage	2024-10-29 04:52:50
1	0	0	114	WLMZHD	16	11	哒哒哒啊	逐鹿币	1000	+	QManage 原:78340000 新:78341000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 04:52:50
1	0	0	10	WLMZHD	16	11	哒哒哒啊	2元充值卷	11753	1	QManage	2024-10-29 04:52:50
1	0	0	114	WLMZHD	16	11	哒哒哒啊	逐鹿币	2000	+	QManage 原:78341000 新:78343000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 04:52:50
1	0	0	10	WLMZHD	16	11	哒哒哒啊	5元充值卷	11754	1	QManage	2024-10-29 04:52:50
1	0	0	114	WLMZHD	16	11	哒哒哒啊	逐鹿币	5000	+	QManage 原:78343000 新:78348000 GAMEGIRD + <$STR(N$回收灵符)>	2024-10-29 04:52:50
1	0	0	10	WLMZHD	16	11	哒哒哒啊	100000元宝	11748	1	QManage	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	123665460	+	QManage 原:123565460 新:123665460 GAMEGOLD + 100000	2024-10-29 04:52:50
1	0	0	10	WLMZHD	16	11	哒哒哒啊	100000元宝	11751	1	QManage	2024-10-29 04:52:50
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	123765460	+	QManage 原:123665460 新:123765460 GAMEGOLD + 100000	2024-10-29 04:52:50
1	0	0	10	WLMZHD	16	11	哒哒哒啊	100000元宝	11749	1	QManage	2024-10-29 04:52:53
1	0	0	111	WLMZHD	16	11	哒哒哒啊	元宝	123865460	+	QManage 原:123765460 新:123865460 GAMEGOLD + 100000	2024-10-29 04:52:53
1	0	0	12	a3	140	199656065	九星君	0	0	1	0	2024-10-29 04:52:53
1	0	0	10	WLMZHD	16	11	哒哒哒啊	100000元宝	11747	1	QManage	2024-10-29 04:52:53
